1.886552490759640932e-04,1.886555110104382038e-04,6.509156227111816406e-01,1.886636164272204041e-04,1.886560203274711967e-04,1.886612735688686371e-04,1.886602985905483365e-04,3.475751578807830811e-01,1.886530226329341531e-04,1.886603567982092500e-04
9.887353777885437012e-01,1.251576584763824940e-03,1.251601497642695904e-03,1.251606154255568981e-03,1.251632696948945522e-03,1.251652720384299755e-03,1.251597539521753788e-03,1.251683104783296585e-03,1.251590205356478691e-03,1.251637237146496773e-03
2.425198763376101851e-04,2.425285056233406067e-04,2.425251295790076256e-04,2.425289858365431428e-04,2.425366110401228070e-04,8.299872875213623047e-01,2.425425191177055240e-04,1.465940475463867188e-01,2.172094956040382385e-02,2.425222337478771806e-04
4.986186395399272442e-04,7.385788559913635254e-01,4.986079875379800797e-04,4.986146232113242149e-04,1.702883243560791016e-01,8.764252066612243652e-02,4.985863924957811832e-04,4.986111307516694069e-04,4.986074636690318584e-04,4.986103158444166183e-04
2.593484520912170410e-01,3.553394926711916924e-04,3.553493588697165251e-04,2.862642332911491394e-02,1.678579300642013550e-01,5.420351624488830566e-01,3.553345450200140476e-04,3.553325077518820763e-04,3.553432179614901543e-04,3.553326241672039032e-04
9.669261053204536438e-04,9.668917628005146980e-04,1.114467158913612366e-01,9.669772116467356682e-04,9.669438004493713379e-04,1.883651688694953918e-02,9.669268620200455189e-04,8.629482388496398926e-01,9.669216233305633068e-04,9.669606224633753300e-04
9.628393454477190971e-04,9.628089610487222672e-04,9.628617553971707821e-04,9.628057596273720264e-04,9.913344383239746094e-01,9.629072737880051136e-04,9.628656553104519844e-04,9.628532570786774158e-04,9.628375992178916931e-04,9.628094849176704884e-04
6.627850234508514404e-04,6.628110422752797604e-04,9.940346479415893555e-01,6.628153496421873569e-04,6.628481787629425526e-04,6.628402043133974075e-04,6.628023693338036537e-04,6.628343835473060608e-04,6.627971306443214417e-04,6.628148257732391357e-04
8.187056183815002441e-01,6.029314245097339153e-04,1.764709502458572388e-01,6.029208307154476643e-04,6.029180367477238178e-04,6.029403302818536758e-04,6.029038340784609318e-04,6.029422511346638203e-04,6.029363139532506466e-04,6.029582000337541103e-04
3.451008815318346024e-03,3.450966672971844673e-03,3.451161785051226616e-03,3.451034426689147949e-03,3.451124066486954689e-03,3.451296826824545860e-03,3.451063297688961029e-03,3.451074007898569107e-03,9.689401984214782715e-01,3.451082389801740646e-03
2.637232420966029167e-03,2.637240570038557053e-03,6.483840346336364746e-01,2.637009602040052414e-03,2.637394471094012260e-03,3.305183947086334229e-01,2.637031488120555878e-03,2.637341851368546486e-03,2.637117402628064156e-03,2.637188881635665894e-03
3.417235857341438532e-04,3.417105763219296932e-04,3.417198604438453913e-04,3.417147963773459196e-04,3.417195985093712807e-04,9.969245791435241699e-01,3.417163097765296698e-04,3.417084517423063517e-04,3.417141851969063282e-04,3.417066182009875774e-04
1.317558810114860535e-03,1.317556831054389477e-03,9.881417155265808105e-01,1.317585818469524384e-03,1.317574875429272652e-03,1.317655434831976891e-03,1.317574409767985344e-03,1.317630638368427753e-03,1.317591988481581211e-03,1.317563350312411785e-03
5.966166500002145767e-04,5.966892931610345840e-04,9.946302175521850586e-01,5.966469179838895798e-04,5.966349854134023190e-04,5.966647877357900143e-04,5.966254393570125103e-04,5.966392927803099155e-04,5.966374883428215981e-04,5.966363823972642422e-04
8.944309083744883537e-04,8.944316650740802288e-04,8.944212459027767181e-04,8.943845168687403202e-04,9.919501543045043945e-01,8.944677538238465786e-04,8.944158907979726791e-04,8.944349247030913830e-04,8.944096625782549381e-04,8.944478468038141727e-04
5.219227750785648823e-04,5.219320300966501236e-04,5.219319718889892101e-04,5.219384911470115185e-04,5.219351733103394508e-04,4.189464449882507324e-01,5.219237646088004112e-04,5.768781304359436035e-01,5.219499580562114716e-04,5.219255108386278152e-04
4.374455311335623264e-04,4.374655545689165592e-04,4.374558047857135534e-04,4.374476557131856680e-04,4.374611598905175924e-04,2.892535030841827393e-01,4.374356358312070370e-04,4.374775744508951902e-04,7.072468996047973633e-01,4.374419513624161482e-04
1.137539278715848923e-03,1.137577579356729984e-03,1.137609942816197872e-03,9.897616505622863770e-01,1.137555460445582867e-03,1.137604122050106525e-03,1.137597137130796909e-03,1.137627754360437393e-03,1.137586776167154312e-03,1.137628220021724701e-03
4.592220357153564692e-04,4.592327750287950039e-04,4.592345212586224079e-04,4.592462792061269283e-04,4.592364712152630091e-04,9.958668947219848633e-01,4.592132172547280788e-04,4.592388577293604612e-04,4.592261975631117821e-04,4.592226177919656038e-04
1.088404562324285507e-03,1.088395831175148487e-03,1.088500604964792728e-03,1.088407472707331181e-03,1.088408404029905796e-03,9.902040958404541016e-01,1.088486867956817150e-03,1.088414108380675316e-03,1.088419579900801182e-03,1.088424585759639740e-03
3.163382352795451880e-04,3.163491492159664631e-04,4.050544649362564087e-02,3.163515939377248287e-04,3.163433284498751163e-04,5.940858721733093262e-01,3.163436776958405972e-04,3.163526125717908144e-04,3.631942570209503174e-01,3.163377987220883369e-04
4.820223257411271334e-04,4.820233152713626623e-04,4.820318426936864853e-04,4.820401372853666544e-04,4.820464237127453089e-04,9.789485931396484375e-01,1.719512231647968292e-02,4.820364119950681925e-04,4.820441245101392269e-04,4.820516041945666075e-04
5.893963947892189026e-02,6.678497302345931530e-04,6.678096251562237740e-04,6.678002537228167057e-04,6.678190547972917557e-04,6.678625359199941158e-04,9.357177019119262695e-01,6.678329082205891609e-04,6.678494974039494991e-04,6.678443169221282005e-04
2.129269065335392952e-03,9.808360934257507324e-01,2.129388041794300079e-03,2.129344036802649498e-03,2.129381988197565079e-03,2.129311207681894302e-03,2.129236003383994102e-03,2.129389671608805656e-03,2.129346830770373344e-03,2.129268599674105644e-03
1.558683288749307394e-04,1.558639050927013159e-04,1.558681833557784557e-04,7.763549685478210449e-01,6.662973016500473022e-02,1.559242904186248779e-01,1.558597869006916881e-04,1.558645308250561357e-04,1.558630028739571571e-04,1.558624353492632508e-04
7.480020867660641670e-04,7.479825871996581554e-04,9.932678341865539551e-01,7.479926571249961853e-04,7.480430067516863346e-04,7.480386411771178246e-04,7.480144849978387356e-04,7.480626227334141731e-04,7.480026106350123882e-04,7.480147178284823895e-04
1.726533169858157635e-03,1.726596383377909660e-03,1.726540969684720039e-03,1.726526999846100807e-03,1.726552844047546387e-03,9.844608902931213379e-01,1.726765534840524197e-03,1.726561458781361580e-03,1.726494985632598400e-03,1.726502901874482632e-03
1.390799763612449169e-03,1.390486839227378368e-03,1.390529563650488853e-03,1.390475081279873848e-03,1.390433753840625286e-03,1.390498364344239235e-03,9.874852895736694336e-01,1.390495104715228081e-03,1.390501623973250389e-03,1.390511984936892986e-03
2.045903587713837624e-03,2.045867964625358582e-03,2.045890083536505699e-03,2.045859582722187042e-03,2.045891946181654930e-03,9.815867543220520020e-01,2.045816509053111076e-03,2.045913599431514740e-03,2.045876113697886467e-03,2.046206267550587654e-03
7.148487959057092667e-03,7.148513570427894592e-03,7.149414159357547760e-03,7.147959899157285690e-03,7.148073986172676086e-03,7.148530334234237671e-03,7.148049306124448776e-03,9.356639981269836426e-01,7.148404605686664581e-03,7.148546166718006134e-03
1.163810491561889648e-03,1.163767767138779163e-03,9.895256757736206055e-01,1.163778943009674549e-03,1.163806999102234840e-03,1.163879642263054848e-03,1.163851004093885422e-03,1.163842505775392056e-03,1.163782668299973011e-03,1.163780456408858299e-03
2.458074595779180527e-04,2.458119997754693031e-04,2.458236122038215399e-04,2.458074886817485094e-04,4.170136749744415283e-01,2.458131057210266590e-04,2.458225062582641840e-04,2.458189846947789192e-04,2.458104572724550962e-04,5.810197591781616211e-01
4.094630421604961157e-04,4.094678151886910200e-04,4.094730829820036888e-04,4.094758769497275352e-04,4.095027106814086437e-04,5.465394854545593262e-01,4.094735777471214533e-04,4.501846730709075928e-01,4.094815521966665983e-04,4.095030599273741245e-04
7.172703626565635204e-04,7.173144840635359287e-04,7.173325866460800171e-04,7.172899786382913589e-04,7.172793848440051079e-04,3.753702938556671143e-01,7.172647747211158276e-04,7.172801997512578964e-04,6.188913583755493164e-01,7.172737969085574150e-04
6.819013506174087524e-04,6.819285335950553417e-04,6.204536557197570801e-01,6.819227128289639950e-04,6.819356931373476982e-04,6.819404079578816891e-04,6.819029804319143295e-04,6.819544942118227482e-04,3.740909099578857422e-01,6.819035625085234642e-04
5.593157256953418255e-04,5.593426758423447609e-04,9.949660301208496094e-01,5.593179375864565372e-04,5.593352834694087505e-04,5.593650857917964458e-04,5.593273672275245190e-04,5.593469832092523575e-04,5.593340029008686543e-04,5.593229434452950954e-04
1.125234877690672874e-03,1.125252805650234222e-03,9.898725748062133789e-01,1.125228474847972393e-03,1.125263981521129608e-03,1.125310314819216728e-03,1.125250943005084991e-03,1.125283772125840187e-03,1.125325681641697884e-03,1.125307637266814709e-03
1.374275540001690388e-03,1.374349812977015972e-03,9.876314401626586914e-01,1.374239218421280384e-03,1.374254701659083366e-03,1.374295912683010101e-03,1.374190323986113071e-03,1.374363317154347897e-03,1.374315354041755199e-03,1.374238287098705769e-03
1.431532669812440872e-03,1.431623008102178574e-03,4.522594213485717773e-01,1.431563636288046837e-03,1.431582495570182800e-03,5.362880229949951172e-01,1.431559328921139240e-03,1.431582961231470108e-03,1.431564916856586933e-03,1.431528828106820583e-03
5.563135491684079170e-04,5.562962032854557037e-04,5.563151789829134941e-04,5.563105223700404167e-04,5.563137237913906574e-04,2.192675881087779999e-02,5.562985315918922424e-04,9.736227989196777344e-01,5.563040031120181084e-04,5.562950973398983479e-04
4.070654977113008499e-04,4.070806608069688082e-04,4.614102945197373629e-04,4.070758877787739038e-04,1.966466903686523438e-01,4.118445515632629395e-01,4.070631403010338545e-04,4.070796130690723658e-04,4.070743161719292402e-04,3.886049389839172363e-01
2.176854526624083519e-03,2.176888519898056984e-03,2.176929032430052757e-03,1.176224946975708008e-01,2.176959300413727760e-03,8.649622201919555664e-01,2.176889684051275253e-03,2.176909241825342178e-03,2.176904818043112755e-03,2.176884096115827560e-03
1.925308723002672195e-03,1.925315940752625465e-03,1.925390097312629223e-03,1.925298478454351425e-03,8.108717203140258789e-01,1.737257838249206543e-01,1.925183343701064587e-03,1.925360294990241528e-03,1.925288815982639790e-03,1.925375196151435375e-03
2.783548261504620314e-04,8.987800031900405884e-02,1.061975508928298950e-01,2.868910960387438536e-04,2.783633826766163111e-04,2.161290943622589111e-01,2.783565141726285219e-04,2.783617528621107340e-04,5.861166715621948242e-01,2.783647214528173208e-04
7.643369026482105255e-04,7.643588469363749027e-04,3.514952659606933594e-01,7.643410353921353817e-04,7.643584976904094219e-04,7.643778226338326931e-04,7.643399876542389393e-04,7.643770659342408180e-04,6.423898339271545410e-01,7.643658318556845188e-04
4.840448382310569286e-04,4.840602341573685408e-04,9.956433773040771484e-01,4.840495821554213762e-04,4.840579058509320021e-04,4.840696637984365225e-04,4.840646870434284210e-04,4.840593319386243820e-04,4.840669862460345030e-04,4.841150366701185703e-04
9.939092397689819336e-01,6.767440354451537132e-04,6.767806480638682842e-04,6.767538725398480892e-04,6.767497980035841465e-04,6.767504382878541946e-04,6.767212180420756340e-04,6.767414161004126072e-04,6.767520098946988583e-04,6.767734885215759277e-04
1.163791632279753685e-03,1.163844601251184940e-03,9.895254373550415039e-01,1.163861015811562538e-03,1.163840992376208305e-03,1.163910492323338985e-03,1.163787674158811569e-03,1.163906999863684177e-03,1.163846347481012344e-03,1.163794309832155704e-03
1.031949999742209911e-03,1.031973632052540779e-03,1.032057800330221653e-03,1.032019848935306072e-03,1.032029511407017708e-03,9.907119870185852051e-01,1.031964784488081932e-03,1.032033585943281651e-03,1.032034051604568958e-03,1.031945575959980488e-03
5.004463717341423035e-03,5.004383157938718796e-03,5.004755221307277679e-03,5.004368722438812256e-03,5.004401784390211105e-03,5.004845093935728073e-03,5.004327278584241867e-03,5.005141254514455795e-03,9.549587368965148926e-01,5.004544742405414581e-03
1.900232746265828609e-04,1.900265779113397002e-04,1.900268252938985825e-04,1.900240313261747360e-04,1.900326751638203859e-04,9.982897639274597168e-01,1.900259085232391953e-04,1.900378847494721413e-04,1.900287461467087269e-04,1.900292554637417197e-04
4.368379414081573486e-01,2.687297237571328878e-04,1.418681442737579346e-01,2.687454689294099808e-04,2.687380183488130569e-04,4.194127321243286133e-01,2.687251835595816374e-04,2.687375817913562059e-04,2.687397063709795475e-04,2.687369997147470713e-04
1.786543726921081543e-01,2.845916023943573236e-04,2.845907292794436216e-04,5.864998325705528259e-02,2.845813869498670101e-04,7.607035636901855469e-01,2.845915732905268669e-04,2.845866547431796789e-04,2.845931157935410738e-04,2.845825511030852795e-04
1.165105495601892471e-03,1.165098161436617374e-03,6.751521229743957520e-01,1.165178371593356133e-03,1.165096880868077278e-03,3.155269622802734375e-01,1.165092457085847855e-03,1.165108638815581799e-03,1.165100256912410259e-03,1.165107940323650837e-03
2.292904973728582263e-04,2.292896679136902094e-04,2.292961726197972894e-04,7.036062888801097870e-03,2.292872813995927572e-04,7.098028659820556641e-01,2.292880380991846323e-04,2.292886201757937670e-04,2.815560400485992432e-01,2.292815479449927807e-04
8.927116286940872669e-04,8.927393937483429909e-04,8.927289745770394802e-04,8.927328162826597691e-04,8.927769376896321774e-04,6.449632048606872559e-01,3.478948175907135010e-01,8.927785675041377544e-04,8.927515009418129921e-04,8.927568560466170311e-04
5.892248591408133507e-04,5.892372573725879192e-04,5.892292829230427742e-04,5.892218323424458504e-04,5.892601329833269119e-04,3.031253814697265625e-01,5.892314948141574860e-04,6.921607255935668945e-01,5.892612971365451813e-04,5.892175249755382538e-04
7.283363491296768188e-03,1.236137759406119585e-04,4.480227530002593994e-01,2.863702774047851562e-01,1.236139942193403840e-04,1.236164098372682929e-04,1.236194511875510216e-04,2.575819492340087891e-01,1.236179523402824998e-04,1.236096868524327874e-04
1.164557412266731262e-03,1.164524001069366932e-03,8.663548827171325684e-01,1.243284344673156738e-01,1.164637506008148193e-03,1.164642162621021271e-03,1.164540066383779049e-03,1.164650428108870983e-03,1.164555083960294724e-03,1.164587447419762611e-03
4.611739132087677717e-04,4.611869226209819317e-04,4.612047050613909960e-04,4.611859621945768595e-04,4.612055781763046980e-04,9.958492517471313477e-01,4.611836629919707775e-04,4.612467892002314329e-04,4.611979820765554905e-04,4.611835174728184938e-04
3.034657565876841545e-03,3.034758614376187325e-03,3.034893423318862915e-03,3.034626832231879234e-03,3.034667577594518661e-03,3.034836379811167717e-03,9.726870059967041016e-01,3.034642897546291351e-03,3.034975612536072731e-03,3.034941386431455612e-03
2.086421009153127670e-03,2.086570486426353455e-03,2.086410298943519592e-03,2.086569322273135185e-03,6.338495016098022461e-01,3.494586050510406494e-01,2.086438704282045364e-03,2.086606575176119804e-03,2.086441498249769211e-03,2.086420077830553055e-03
1.180590596050024033e-03,1.180559280328452587e-03,1.180670107714831829e-03,1.180689665488898754e-03,1.180664519779384136e-03,1.180666033178567886e-03,2.417795360088348389e-01,7.487754821777343750e-01,1.180585240945219994e-03,1.180561725050210953e-03
1.100242487154901028e-03,1.100282534025609493e-03,1.100336201488971710e-03,1.100280322134494781e-03,1.100271241739392281e-03,9.900974631309509277e-01,1.100267050787806511e-03,1.100289402529597282e-03,1.100277877412736416e-03,1.100277528166770935e-03
9.356728792190551758e-01,7.148716133087873459e-03,7.147372700273990631e-03,7.147009018808603287e-03,7.147311232984066010e-03,7.147032767534255981e-03,7.147186901420354843e-03,7.147542200982570648e-03,7.147352676838636398e-03,7.147586438804864883e-03
6.588915130123496056e-04,6.588689284399151802e-04,6.589043186977505684e-04,6.588933174498379230e-04,7.679373770952224731e-02,9.179351925849914551e-01,6.588549586012959480e-04,6.588957039639353752e-04,6.588764954358339310e-04,6.588943069800734520e-04
7.253991789184510708e-04,7.253881194628775120e-04,9.934711456298828125e-01,7.254309603013098240e-04,7.254207739606499672e-04,7.254971424117684364e-04,7.254055235534906387e-04,7.254371303133666515e-04,7.254150114022195339e-04,7.254020893014967442e-04
2.224317286163568497e-03,2.224449999630451202e-03,2.224378986284136772e-03,2.224358730018138885e-03,2.224398544058203697e-03,8.478175997734069824e-01,1.343874186277389526e-01,2.224373864009976387e-03,2.224359195679426193e-03,2.224336843937635422e-03
9.369393810629844666e-04,9.369028848595917225e-04,9.369402541778981686e-04,9.368767496198415756e-04,9.370904299430549145e-04,9.915676116943359375e-01,9.369093459099531174e-04,9.369284962303936481e-04,9.369026520289480686e-04,9.368863538838922977e-04
2.085186308249831200e-03,2.085117623209953308e-03,2.085266634821891785e-03,2.085239160805940628e-03,2.085221000015735626e-03,2.085272921249270439e-03,2.085287123918533325e-03,2.085671294480562210e-03,9.812325239181518555e-01,2.085175598040223122e-03
7.731118798255920410e-01,3.350976330693811178e-04,3.351060149725526571e-04,3.350914630573242903e-04,3.350946935825049877e-04,2.242073416709899902e-01,3.351093037053942680e-04,3.350963233970105648e-04,3.351063933223485947e-04,3.350864280946552753e-04
6.185271195136010647e-04,6.185413221828639507e-04,2.508531510829925537e-01,6.185614620335400105e-04,6.185687961988151073e-04,7.354531437158584595e-02,6.185314268805086613e-04,6.185618694871664047e-04,6.712717413902282715e-01,6.185622769407927990e-04
5.996726686134934425e-04,5.996907711960375309e-04,5.997093976475298405e-04,5.997178377583622932e-04,4.637452065944671631e-01,5.314571857452392578e-01,5.996894324198365211e-04,5.997268599458038807e-04,5.997109110467135906e-04,5.996834370307624340e-04
4.620098043233156204e-04,4.620080289896577597e-04,4.619823594111949205e-04,9.958419799804687500e-01,4.620506369974464178e-04,4.620051186066120863e-04,4.619662649929523468e-04,4.619799146894365549e-04,4.619991523213684559e-04,4.619848041329532862e-04
1.588936662301421165e-03,1.588977524079382420e-03,1.588964718393981457e-03,1.588953076861798763e-03,1.589025603607296944e-03,1.589121529832482338e-03,1.588977756910026073e-03,9.856991171836853027e-01,1.588966348208487034e-03,1.588928163982927799e-03
7.586261490359902382e-04,7.586324354633688927e-04,7.586482097394764423e-04,7.586573483422398567e-04,9.067851305007934570e-01,8.714575320482254028e-02,7.586319698020815849e-04,7.586263236589729786e-04,7.586407591588795185e-04,7.586215506307780743e-04
2.041724044829607010e-03,2.041724044829607010e-03,9.816240072250366211e-01,2.041730098426342010e-03,2.041749889031052589e-03,2.041845815256237984e-03,2.041686093434691429e-03,2.041900297626852989e-03,2.041799016296863556e-03,2.041849074885249138e-03
1.926331082358956337e-03,1.926318975165486336e-03,1.926413387991487980e-03,1.926349359564483166e-03,1.926378812640905380e-03,9.826623797416687012e-01,1.926429104059934616e-03,1.926416880451142788e-03,1.926329568959772587e-03,1.926640048623085022e-03
9.628376574255526066e-04,9.628687403164803982e-04,9.629257256165146828e-04,9.628470870666205883e-04,9.628654806874692440e-04,2.889071702957153320e-01,9.628289262764155865e-04,9.628701373003423214e-04,7.033899426460266113e-01,9.628873085603117943e-04
4.437675233930349350e-04,4.437879833858460188e-04,4.437889438122510910e-04,4.438033211044967175e-04,3.566867206245660782e-03,9.928827881813049316e-01,4.438026808202266693e-04,4.438107134774327278e-04,4.438028554432094097e-04,4.437768657226115465e-04
8.630368974991142750e-04,8.630721131339669228e-04,8.631090749986469746e-04,8.630678639747202396e-04,8.630634984001517296e-04,9.922324419021606445e-01,8.630431839264929295e-04,8.630684460513293743e-04,8.630684460513293743e-04,8.630580850876867771e-04
3.352298226673156023e-04,8.001859188079833984e-01,1.971321552991867065e-01,3.352312196511775255e-04,3.352483618073165417e-04,3.352579660713672638e-04,3.352419589646160603e-04,3.352409403305500746e-04,3.352378844283521175e-04,3.352466737851500511e-04
3.335679182782769203e-03,3.335591871291399002e-03,3.335673362016677856e-03,3.335716202855110168e-03,3.335778834298253059e-03,3.336303634569048882e-03,3.335821442306041718e-03,3.336009569466114044e-03,3.335737157613039017e-03,9.699776768684387207e-01
5.533939111046493053e-04,5.534153315238654613e-04,5.534245865419507027e-04,2.449032962322235107e-01,7.506694197654724121e-01,5.534372758120298386e-04,5.533995572477579117e-04,5.534245865419507027e-04,5.534131196327507496e-04,5.534182419069111347e-04
8.304496295750141144e-04,8.304435177706182003e-04,8.305012597702443600e-04,1.668829470872879028e-02,4.525386095046997070e-01,9.588984400033950806e-02,1.127493381500244141e-01,8.304722723551094532e-04,8.304562070406973362e-04,3.179815411567687988e-01
5.931881605647504330e-04,5.931870546191930771e-04,5.932266940362751484e-04,5.700454711914062500e-01,5.932025960646569729e-04,4.252088963985443115e-01,5.932023050263524055e-04,5.932350759394466877e-04,5.932187195867300034e-04,5.931833875365555286e-04
1.235745730809867382e-03,1.235774136148393154e-03,1.235778094269335270e-03,1.235760748386383057e-03,1.235781935974955559e-03,9.888778924942016602e-01,1.235776930116117001e-03,1.235787640325725079e-03,1.235792995430529118e-03,1.235942123457789421e-03
1.385022252798080444e-01,2.471776679158210754e-04,3.521328866481781006e-01,2.471774641890078783e-04,2.471677435096353292e-04,5.076346397399902344e-01,2.471682673785835505e-04,2.471703337505459785e-04,2.471637562848627567e-04,2.471655607223510742e-04
3.188433474861085415e-04,3.188549017067998648e-04,3.188561531715095043e-04,3.429728094488382339e-04,1.785259246826171875e-01,3.092835545539855957e-01,3.188496630173176527e-04,9.536290168762207031e-02,3.188453556504100561e-04,4.148904383182525635e-01
1.755588804371654987e-03,1.755616744048893452e-03,1.755683217197656631e-03,9.841990470886230469e-01,1.755686360411345959e-03,1.755764824338257313e-03,1.755627221427857876e-03,1.755702542141079903e-03,1.755653065629303455e-03,1.755620935000479221e-03
7.947764242999255657e-04,7.948006968945264816e-04,9.647909998893737793e-01,7.947823032736778259e-04,7.948129205033183098e-04,2.885063737630844116e-02,7.948169950395822525e-04,7.947972044348716736e-04,7.947997073642909527e-04,7.948225829750299454e-04
9.871263504028320312e-01,1.430387841537594795e-03,1.430478529073297977e-03,1.430359552614390850e-03,1.430385978892445564e-03,1.430435688234865665e-03,1.430410193279385567e-03,1.430398202501237392e-03,1.430403091944754124e-03,1.430385396815836430e-03
3.255334740970283747e-04,9.750841259956359863e-01,3.255364135839045048e-04,3.255271585658192635e-04,3.255342599004507065e-04,3.255426126997917891e-04,3.255337360315024853e-04,3.255303017795085907e-04,2.231155149638652802e-02,3.255275078117847443e-04
1.695953542366623878e-03,1.695977407507598400e-03,1.696110353805124760e-03,9.847355484962463379e-01,1.696091610938310623e-03,1.696225837804377079e-03,1.696001854725182056e-03,1.696124789305031300e-03,1.696007791906595230e-03,1.695964252576231956e-03
8.629142539575695992e-04,8.629328804090619087e-04,8.629496442154049873e-04,8.629543008282780647e-04,8.629442309029400349e-04,8.629317162558436394e-04,8.629116346128284931e-04,8.629557560198009014e-04,8.629126823507249355e-04,9.922335743904113770e-01
1.516269636340439320e-03,1.516305957920849323e-03,1.516305143013596535e-03,1.516298390924930573e-03,1.516428892500698566e-03,1.516381278634071350e-03,1.516314106993377209e-03,9.863531589508056641e-01,1.516306772828102112e-03,1.516272546723484993e-03
1.641087699681520462e-03,1.641090493649244308e-03,2.430485188961029053e-01,1.641096198000013828e-03,1.641156501136720181e-03,7.438223958015441895e-01,1.641164999455213547e-03,1.641123555600643158e-03,1.641182228922843933e-03,1.641162903979420662e-03
2.441124524921178818e-03,2.441224409267306328e-03,2.441192045807838440e-03,2.441268647089600563e-03,9.780293703079223633e-01,2.441257471218705177e-03,2.441109158098697662e-03,2.441254444420337677e-03,2.441124059259891510e-03,2.441105898469686508e-03
8.419325458817183971e-04,8.419363293796777725e-04,8.419429068453609943e-04,8.419122314080595970e-04,8.419121149927377701e-04,1.284582819789648056e-02,9.804187417030334473e-01,8.419245714321732521e-04,8.419188670814037323e-04,8.419093210250139236e-04
1.164829242043197155e-03,1.164807821623980999e-03,1.164846471510827541e-03,1.164800487458705902e-03,1.164876739494502544e-03,3.670577406883239746e-01,1.164841349236667156e-03,6.236236691474914551e-01,1.164800371043384075e-03,1.164835761301219463e-03
6.953218835406005383e-04,6.953039555810391903e-04,6.953425472602248192e-04,6.953933625482022762e-04,9.937420487403869629e-01,6.953346892260015011e-04,6.953380652703344822e-04,6.953128613531589508e-04,6.953249685466289520e-04,6.953415577299892902e-04
